fuel,location,price,year,subcategory,transmission
gasolina,lima,39800.0,2020,camioneta,secuencial
gasolina,lima,13500.0,2023,camioneta,mecanica
gasolina,lima,11950.0,2018,otros,automatica
gasolina,provincia,13500.0,2019,otros,mecanica
gasolina,lima,8400.0,2014,camioneta,mecanica
gasolina,lima,14000.0,2012,camioneta,secuencial
otro,provincia,17500.0,2020,otros,mecanica
gasolina,lima,7300.0,2013,otros,mecanica
gasolina,lima,11000.0,2013,camioneta,mecanica
gasolina,lima,34900.0,2019,otros,secuencial
gasolina,provincia,12000.0,2016,camioneta,mecanica
gasolina,lima,45000.0,1956,otros,mecanica
gasolina,provincia,31500.0,2022,deportivo,automatica
gasolina,lima,21000.0,2024,camioneta,automatica
gasolina,lima,19000.0,2016,camioneta,automatica
gasolina,lima,8500.0,1996,deportivo,mecanica
gasolina,lima,22500.0,2016,camioneta,secuencial
otro,lima,19000.0,2018,camioneta,secuencial
otro,lima,12000.0,2016,camioneta,mecanica
gasolina,lima,35000.0,2016,otros,secuencial
otro,lima,30990.0,2024,camioneta,secuencial
gasolina,lima,9850.0,2021,otros,mecanica
otro,lima,30000.0,2017,camioneta,secuencial
gasolina,lima,18500.0,2013,camioneta,secuencial
gasolina,lima,7800.0,2012,otros,mecanica
gasolina,lima,15900.0,2015,camioneta,automatica
otro,lima,8000.0,2015,otros,mecanica
gasolina,lima,17901.0,2025,otros,secuencial
gasolina,lima,12000.0,2012,otros,mecanica
otro,lima,10500.0,2018,otros,mecanica
gasolina,lima,26400.0,2025,camioneta,secuencial
otro,lima,16000.0,2024,camioneta,automatica
gasolina,provincia,23000.0,2018,otros,secuencial
gasolina,lima,16500.0,2016,camioneta,secuencial
gasolina,lima,22950.0,2023,camioneta,secuencial
gasolina,lima,5360.0,2008,otros,mecanica
gasolina,lima,39500.0,2018,camioneta,secuencial
otro,lima,12850.0,2016,camioneta,automatica
otro,lima,6200.0,2017,otros,mecanica
otro,lima,16000.0,2009,otros,mecanica
otro,lima,18500.0,2017,otros,mecanica
gasolina,lima,9000.0,2018,otros,mecanica
otro,provincia,27000.0,2021,camioneta,secuencial
gasolina,lima,10900.0,2010,camioneta,automatica
gasolina,lima,16900.0,2022,camioneta,secuencial
gasolina,lima,7000.0,2009,otros,automatica
gasolina,lima,7200.0,2017,otros,mecanica
gasolina,lima,5300.0,2009,otros,mecanica
gasolina,lima,16400.0,2021,camioneta,secuencial
gasolina,provincia,12500.0,2023,otros,mecanica
otro,lima,13000.0,2002,camioneta,secuencial
otro,lima,56000.0,2023,camioneta,secuencial
gasolina,lima,16800.0,2022,otros,mecanica
otro,lima,26500.0,2024,camioneta,automatica
otro,lima,8200.0,2020,otros,mecanica
gasolina,provincia,25300.0,2023,camioneta,mecanica
gasolina,lima,19000.0,2022,camioneta,automatica
gasolina,lima,11500.0,2022,otros,mecanica
otro,lima,9000.0,2017,otros,mecanica
otro,lima,9000.0,2013,otros,mecanica
gasolina,lima,11800.0,2024,otros,mecanica
gasolina,lima,11000.0,2017,otros,secuencial
otro,lima,17500.0,2024,camioneta,mecanica
gasolina,lima,11300.0,2026,camioneta,automatica
gasolina,lima,23900.0,2018,camioneta,secuencial
gasolina,lima,11000.0,2013,otros,secuencial
gasolina,lima,12800.0,2013,otros,secuencial
gasolina,lima,7000.0,2012,otros,secuencial
otro,lima,10500.0,2020,otros,mecanica
otro,lima,12000.0,2018,otros,secuencial
gasolina,lima,15200.0,2014,camioneta,automatica
gasolina,lima,5700.0,2007,otros,automatica
gasolina,lima,11500.0,2013,camioneta,mecanica
gasolina,provincia,19900.0,2023,camioneta,automatica
gasolina,lima,9400.0,2016,otros,automatica
gasolina,lima,27900.0,2022,camioneta,secuencial
gasolina,lima,13800.0,2014,deportivo,secuencial
otro,lima,28000.0,2022,otros,mecanica
gasolina,lima,23500.0,2021,camioneta,automatica
otro,lima,10750.0,2023,otros,mecanica
gasolina,lima,15900.0,2018,otros,secuencial
gasolina,lima,17950.0,2017,camioneta,secuencial
gasolina,lima,23000.0,2022,otros,automatica
otro,provincia,26900.0,2023,camioneta,automatica
otro,lima,19500.0,2023,camioneta,secuencial
otro,lima,10450.0,2020,camioneta,mecanica
gasolina,lima,12300.0,2013,camioneta,automatica
otro,lima,11450.0,2025,otros,mecanica
otro,lima,25000.0,2023,otros,mecanica
gasolina,lima,13500.0,2014,camioneta,mecanica
gasolina,lima,16500.0,2020,camioneta,automatica
otro,lima,8900.0,2017,camioneta,mecanica
gasolina,provincia,22000.0,2025,camioneta,mecanica
gasolina,provincia,2800.0,1967,otros,mecanica
gasolina,provincia,17000.0,2016,camioneta,secuencial
gasolina,lima,22900.0,2024,camioneta,secuencial
gasolina,lima,4500.0,2006,otros,automatica
otro,lima,4620.0,2013,otros,mecanica
gasolina,lima,7500.0,2015,otros,mecanica
gasolina,lima,15500.0,2012,camioneta,secuencial
gasolina,lima,10200.0,2015,camioneta,secuencial
otro,lima,6000.0,2001,camioneta,mecanica
gasolina,provincia,6000.0,2016,otros,mecanica
otro,lima,12000.0,2017,otros,mecanica
gasolina,lima,30000.0,2021,camioneta,mecanica
otro,lima,12000.0,2013,otros,mecanica
gasolina,provincia,9500.0,2008,otros,automatica
gasolina,lima,30500.0,2018,camioneta,secuencial
otro,lima,8800.0,2016,otros,mecanica
gasolina,lima,18500.0,2020,otros,mecanica
gasolina,provincia,4500.0,1996,otros,mecanica
otro,lima,13000.0,2009,camioneta,secuencial
otro,lima,17000.0,2013,camioneta,automatica
gasolina,lima,22900.0,2023,otros,secuencial
otro,lima,12000.0,2019,otros,mecanica
gasolina,lima,6200.0,2009,otros,mecanica
otro,provincia,19500.0,2018,otros,mecanica
gasolina,lima,24000.0,2020,camioneta,secuencial
otro,provincia,8300.0,2016,otros,mecanica
gasolina,lima,7200.0,2017,otros,mecanica
gasolina,provincia,8000.0,2013,otros,mecanica
gasolina,lima,12700.0,2021,camioneta,mecanica
otro,lima,22500.0,2022,camioneta,secuencial
otro,lima,19100.0,2010,otros,mecanica
gasolina,lima,16000.0,2018,camioneta,automatica
otro,lima,7150.0,2018,otros,mecanica
gasolina,lima,30000.0,2020,camioneta,secuencial
otro,lima,14700.0,2022,camioneta,mecanica
otro,lima,25500.0,2022,camioneta,automatica
gasolina,lima,18500.0,2020,camioneta,secuencial
gasolina,lima,12300.0,2012,camioneta,secuencial
otro,lima,11900.0,2006,otros,automatica
gasolina,lima,7700.0,2016,otros,automatica
gasolina,lima,7900.0,2019,camioneta,mecanica
gasolina,lima,12800.0,2013,camioneta,automatica
gasolina,provincia,12500.0,2020,otros,mecanica
otro,provincia,14500.0,2015,otros,mecanica
gasolina,lima,25500.0,2025,camioneta,automatica
gasolina,lima,13900.0,2017,camioneta,secuencial
otro,lima,11800.0,2015,otros,mecanica
gasolina,lima,7200.0,2014,camioneta,mecanica
gasolina,lima,22500.0,2023,camioneta,secuencial
gasolina,lima,25000.0,2014,camioneta,mecanica
gasolina,lima,7900.0,2015,otros,secuencial
gasolina,lima,6000.0,2012,otros,secuencial
gasolina,lima,19500.0,2022,camioneta,secuencial
otro,lima,15000.0,2010,camioneta,mecanica
otro,provincia,4450.0,1999,otros,mecanica
gasolina,provincia,38000.0,2018,camioneta,mecanica
otro,lima,18000.0,2023,camioneta,mecanica
otro,lima,13600.0,2025,camioneta,automatica
gasolina,lima,14800.0,2021,otros,mecanica
otro,lima,9000.0,2019,otros,mecanica
gasolina,lima,8900.0,2020,otros,automatica
gasolina,provincia,17500.0,2018,camioneta,automatica
gasolina,lima,18500.0,2025,otros,secuencial
otro,lima,8300.0,2015,otros,mecanica
gasolina,lima,8990.0,2013,otros,secuencial
gasolina,provincia,21500.0,2024,camioneta,secuencial
otro,provincia,45000.0,2026,otros,mecanica
otro,lima,10500.0,2019,otros,mecanica
gasolina,lima,14500.0,2018,camioneta,mecanica
gasolina,lima,2500.0,2011,otros,mecanica
otro,lima,27900.0,2018,otros,mecanica
otro,lima,9700.0,2011,otros,secuencial
gasolina,lima,9000.0,2017,camioneta,mecanica
otro,lima,10000.0,2016,otros,mecanica
gasolina,lima,20500.0,2019,otros,secuencial
otro,lima,16200.0,2025,camioneta,mecanica
gasolina,lima,30000.0,2017,camioneta,automatica
otro,lima,11000.0,2023,camioneta,secuencial
gasolina,lima,12500.0,2017,otros,secuencial
gasolina,lima,11500.0,2017,otros,secuencial
gasolina,lima,17500.0,2022,camioneta,automatica
gasolina,lima,10500.0,2012,camioneta,secuencial
gasolina,lima,27990.0,2020,camioneta,automatica
gasolina,lima,13700.0,2013,camioneta,secuencial
otro,lima,2800.0,2011,otros,mecanica
gasolina,lima,8000.0,2016,otros,secuencial
gasolina,lima,22690.0,2024,otros,secuencial
gasolina,lima,2900.0,1998,otros,automatica
gasolina,lima,4500.0,2011,otros,mecanica
otro,lima,11000.0,2020,otros,mecanica
otro,lima,13000.0,2022,camioneta,mecanica
gasolina,lima,16000.0,2014,camioneta,secuencial
gasolina,provincia,36300.0,2023,camioneta,automatica
gasolina,provincia,6500.0,2010,camioneta,secuencial
gasolina,lima,8500.0,2022,camioneta,mecanica
otro,lima,12900.0,2021,camioneta,secuencial
gasolina,lima,24000.0,2017,camioneta,secuencial
otro,lima,9000.0,2020,otros,mecanica
gasolina,lima,23500.0,2024,camioneta,automatica
otro,lima,11600.0,2015,otros,mecanica
otro,lima,16900.0,2008,camioneta,mecanica
otro,lima,6500.0,2013,otros,mecanica
otro,provincia,32950.0,2022,camioneta,secuencial
gasolina,lima,28000.0,2022,camioneta,secuencial
otro,provincia,11900.0,2019,otros,mecanica
gasolina,lima,22500.0,2019,camioneta,secuencial
gasolina,lima,24600.0,2022,camioneta,secuencial
gasolina,lima,2000.0,1985,otros,automatica
otro,lima,9800.0,2022,otros,mecanica
gasolina,lima,11500.0,2015,camioneta,automatica
otro,provincia,14500.0,2022,otros,mecanica
otro,lima,8500.0,2004,otros,mecanica
gasolina,lima,5000.0,1965,otros,mecanica
gasolina,lima,10299.0,2014,otros,mecanica
gasolina,lima,14500.0,2015,camioneta,automatica
otro,lima,3800.0,2013,otros,mecanica
otro,lima,10000.0,1989,camioneta,mecanica
gasolina,provincia,25000.0,2012,camioneta,secuencial
gasolina,lima,11000.0,2014,otros,mecanica
gasolina,lima,67900.0,2019,camioneta,secuencial
gasolina,lima,19000.0,2020,camioneta,automatica
otro,lima,13000.0,2013,camioneta,secuencial
otro,lima,30900.0,2016,camioneta,mecanica
gasolina,lima,16800.0,2018,otros,secuencial
otro,provincia,16500.0,2024,otros,mecanica
gasolina,lima,15000.0,2015,deportivo,automatica
gasolina,lima,15000.0,2022,camioneta,automatica
gasolina,lima,19500.0,2020,camioneta,secuencial
gasolina,lima,18900.0,2021,otros,mecanica
gasolina,lima,1500.0,2025,otros,automatica
gasolina,lima,19500.0,2021,camioneta,automatica
gasolina,lima,23500.0,2018,camioneta,secuencial
otro,lima,8300.0,2020,camioneta,mecanica
gasolina,provincia,12300.0,2023,otros,mecanica
otro,lima,11800.0,2016,camioneta,mecanica
gasolina,lima,11900.0,2023,camioneta,secuencial
gasolina,lima,12000.0,2020,otros,automatica
gasolina,lima,21500.0,2019,camioneta,secuencial
gasolina,lima,17000.0,2023,camioneta,secuencial
otro,lima,10000.0,2013,camioneta,mecanica
gasolina,lima,12000.0,2021,otros,mecanica
gasolina,lima,20500.0,2021,camioneta,secuencial
gasolina,lima,6490.0,1995,deportivo,automatica
gasolina,lima,11500.0,2013,camioneta,mecanica
otro,lima,13000.0,2012,otros,mecanica
gasolina,lima,13500.0,2021,camioneta,mecanica
gasolina,lima,19000.0,2025,camioneta,secuencial
otro,lima,14000.0,2021,otros,mecanica
gasolina,lima,8000.0,2017,otros,mecanica
otro,lima,7000.0,2011,otros,mecanica
gasolina,lima,9500.0,2012,otros,secuencial
otro,lima,6300.0,2015,otros,mecanica
gasolina,provincia,13000.0,2019,camioneta,secuencial
otro,lima,25000.0,2025,otros,mecanica
otro,lima,7800.0,2022,otros,mecanica
gasolina,provincia,31000.0,2022,camioneta,secuencial
gasolina,lima,19200.0,2021,camioneta,secuencial
otro,lima,23000.0,2025,camioneta,automatica
gasolina,lima,17000.0,2021,camioneta,mecanica
otro,provincia,12000.0,2018,otros,mecanica
gasolina,lima,11500.0,2015,otros,automatica
otro,lima,26000.0,2024,camioneta,automatica
otro,provincia,7000.0,1999,camioneta,mecanica
gasolina,provincia,12500.0,2020,otros,mecanica
gasolina,provincia,9000.0,2015,otros,mecanica
otro,lima,18000.0,2020,camioneta,secuencial
gasolina,lima,4600.0,2002,otros,automatica
gasolina,lima,12000.0,2021,camioneta,automatica
gasolina,lima,11800.0,2011,camioneta,automatica
gasolina,provincia,125000.0,2017,deportivo,automatica
gasolina,lima,7700.0,2014,otros,automatica
otro,lima,8200.0,2022,camioneta,mecanica
gasolina,lima,22000.0,2022,otros,secuencial
gasolina,lima,13000.0,2016,camioneta,secuencial
gasolina,lima,31000.0,2025,otros,secuencial
otro,lima,9000.0,2017,otros,automatica
gasolina,lima,10500.0,2016,otros,mecanica
gasolina,provincia,22990.0,2021,camioneta,automatica
otro,provincia,8000.0,2022,otros,mecanica
gasolina,provincia,6900.0,2009,otros,mecanica
gasolina,lima,10000.0,2021,otros,mecanica
otro,lima,8400.0,2020,otros,mecanica
otro,provincia,62000.0,2015,otros,mecanica
otro,lima,13000.0,2006,camioneta,automatica
gasolina,lima,32000.0,2020,otros,secuencial
otro,lima,18500.0,2024,otros,mecanica
gasolina,lima,21000.0,2022,camioneta,secuencial
gasolina,lima,16000.0,2019,camioneta,secuencial
otro,provincia,16000.0,2006,camioneta,automatica
otro,lima,17000.0,2023,camioneta,mecanica
gasolina,provincia,18500.0,2015,otros,mecanica
gasolina,provincia,25150.0,2022,camioneta,secuencial
otro,lima,11000.0,2025,otros,mecanica
otro,lima,12000.0,2012,camioneta,secuencial
otro,lima,1800.0,1997,otros,mecanica
gasolina,provincia,12500.0,2022,otros,mecanica
gasolina,lima,6000.0,2012,otros,mecanica
otro,lima,11500.0,2012,camioneta,secuencial
gasolina,lima,10600.0,2009,camioneta,secuencial
gasolina,lima,8500.0,2014,otros,mecanica
otro,lima,4500.0,1992,otros,mecanica
gasolina,lima,16000.0,2018,camioneta,secuencial
otro,lima,13700.0,2022,otros,mecanica
gasolina,lima,42500.0,2016,camioneta,secuencial
gasolina,lima,4000.0,2007,otros,mecanica
otro,provincia,14500.0,2022,otros,mecanica
gasolina,lima,16400.0,2016,otros,secuencial
gasolina,lima,14000.0,2015,camioneta,secuencial
otro,lima,8500.0,2015,otros,automatica
otro,lima,9200.0,2016,camioneta,secuencial
otro,lima,15000.0,2023,camioneta,automatica
otro,lima,10500.0,2022,otros,mecanica
gasolina,lima,42000.0,2023,camioneta,automatica
gasolina,lima,19500.0,2021,camioneta,automatica
otro,lima,15000.0,2021,camioneta,mecanica
otro,provincia,27500.0,2026,camioneta,mecanica
gasolina,lima,12400.0,2019,otros,secuencial
gasolina,provincia,16500.0,2022,camioneta,automatica
gasolina,lima,13000.0,2018,camioneta,mecanica
gasolina,lima,8000.0,2018,otros,secuencial
gasolina,lima,52000.0,2020,camioneta,secuencial
gasolina,lima,13000.0,2015,otros,secuencial
otro,lima,7800.0,2011,otros,secuencial
otro,lima,25000.0,2019,otros,mecanica
otro,lima,10000.0,2018,camioneta,mecanica
gasolina,lima,16500.0,2017,camioneta,automatica
gasolina,provincia,13900.0,2023,camioneta,mecanica
gasolina,provincia,10500.0,2021,camioneta,mecanica
otro,provincia,36900.0,2021,otros,mecanica
gasolina,lima,15200.0,2017,otros,mecanica
gasolina,lima,9000.0,2009,camioneta,automatica
gasolina,provincia,22000.0,2020,otros,secuencial
gasolina,lima,7800.0,2018,otros,mecanica
otro,lima,5000.0,1999,otros,mecanica
gasolina,lima,80000.0,2025,camioneta,secuencial
gasolina,lima,17800.0,2017,otros,automatica
gasolina,lima,36000.0,2018,camioneta,automatica
gasolina,lima,20500.0,2018,otros,secuencial
otro,lima,28900.0,2018,otros,secuencial
gasolina,lima,19800.0,2016,camioneta,automatica
gasolina,lima,26000.0,2019,camioneta,secuencial
gasolina,lima,12000.0,2014,otros,automatica
gasolina,lima,10000.0,2015,otros,secuencial
gasolina,lima,9000.0,2017,otros,mecanica
gasolina,lima,2500.0,1992,otros,mecanica
otro,lima,6600.0,2010,otros,mecanica
otro,lima,12500.0,2014,otros,secuencial
gasolina,lima,16500.0,2014,camioneta,secuencial
gasolina,lima,18500.0,2022,camioneta,mecanica
gasolina,lima,7000.0,2008,otros,mecanica
gasolina,lima,19000.0,2022,otros,automatica
gasolina,lima,13000.0,2010,otros,automatica
gasolina,lima,10990.0,2011,camioneta,secuencial
gasolina,lima,21000.0,2012,camioneta,automatica
gasolina,lima,32100.0,2025,camioneta,secuencial
gasolina,lima,13250.0,2015,camioneta,automatica
otro,lima,23700.0,2024,otros,automatica
gasolina,lima,22800.0,2021,otros,secuencial
gasolina,lima,10350.0,2020,otros,mecanica
otro,lima,35000.0,2013,otros,secuencial
gasolina,lima,20000.0,2023,camioneta,automatica
gasolina,lima,14000.0,2019,deportivo,secuencial
gasolina,lima,15800.0,2017,camioneta,secuencial
gasolina,lima,12000.0,2019,otros,mecanica
otro,lima,15000.0,2010,otros,automatica
gasolina,lima,22500.0,2022,camioneta,automatica
gasolina,lima,12000.0,2013,otros,secuencial
otro,lima,10900.0,2020,camioneta,mecanica
gasolina,lima,10600.0,2023,otros,secuencial
gasolina,provincia,24500.0,2019,camioneta,secuencial
gasolina,lima,16500.0,2025,otros,mecanica
otro,lima,15000.0,2023,otros,mecanica
gasolina,lima,4900.0,1991,otros,automatica
gasolina,lima,15790.0,2017,camioneta,automatica
gasolina,lima,32000.0,2023,camioneta,secuencial
gasolina,lima,8800.0,2006,camioneta,automatica
gasolina,lima,9900.0,2014,otros,secuencial
gasolina,lima,12100.0,2019,otros,mecanica
otro,lima,19000.0,2020,camioneta,mecanica
otro,lima,11000.0,2013,camioneta,automatica
gasolina,provincia,13000.0,2022,camioneta,mecanica
otro,lima,24000.0,2020,otros,mecanica
otro,provincia,11000.0,2023,camioneta,mecanica
gasolina,lima,16500.0,2018,camioneta,mecanica
gasolina,lima,19900.0,2024,camioneta,automatica
gasolina,provincia,17300.0,2022,camioneta,mecanica
gasolina,lima,6000.0,1982,otros,mecanica
gasolina,lima,14200.0,2020,camioneta,mecanica
gasolina,lima,9500.0,2022,otros,mecanica
gasolina,lima,12000.0,2015,camioneta,secuencial
gasolina,lima,19900.0,2017,deportivo,secuencial
gasolina,lima,25000.0,2023,camioneta,secuencial
gasolina,lima,32000.0,2019,camioneta,secuencial
gasolina,lima,37500.0,2023,camioneta,secuencial
gasolina,lima,20500.0,2020,camioneta,mecanica
gasolina,provincia,6800.0,2007,camioneta,mecanica
otro,lima,75000.0,2024,camioneta,automatica
gasolina,lima,10000.0,2012,camioneta,secuencial
gasolina,lima,8290.0,2019,otros,mecanica
otro,lima,17500.0,2022,otros,mecanica
gasolina,lima,4800.0,1998,deportivo,automatica
gasolina,lima,12000.0,2020,otros,automatica
gasolina,lima,12900.0,2015,camioneta,secuencial
otro,provincia,17000.0,2020,camioneta,mecanica
gasolina,lima,12000.0,2020,otros,secuencial
otro,provincia,9500.0,2020,camioneta,mecanica
gasolina,lima,13800.0,2018,otros,mecanica
gasolina,lima,6200.0,2012,otros,mecanica
gasolina,lima,8500.0,2013,otros,secuencial
gasolina,provincia,9900.0,2022,otros,mecanica
otro,lima,11600.0,2012,otros,mecanica
gasolina,lima,8000.0,2010,camioneta,secuencial
otro,provincia,18700.0,2023,otros,mecanica
gasolina,lima,27900.0,2019,otros,automatica
gasolina,lima,6800.0,2008,otros,secuencial
gasolina,lima,13900.0,2019,otros,secuencial
otro,provincia,3000.0,1996,otros,automatica
otro,lima,11100.0,2022,otros,mecanica
gasolina,provincia,11000.0,2012,camioneta,secuencial
gasolina,lima,28900.0,2021,camioneta,secuencial
otro,lima,8800.0,2017,otros,secuencial
gasolina,lima,1500.0,2024,otros,automatica
otro,lima,23000.0,2026,camioneta,secuencial
otro,provincia,8900.0,2012,otros,mecanica
gasolina,lima,32000.0,2024,otros,automatica
gasolina,provincia,17000.0,2022,otros,secuencial
gasolina,provincia,23000.0,2023,camioneta,mecanica
gasolina,lima,6700.0,2008,otros,mecanica
gasolina,lima,30000.0,1997,otros,mecanica
gasolina,provincia,16890.0,2017,camioneta,mecanica
gasolina,provincia,2900.0,1982,otros,mecanica
gasolina,lima,11600.0,2017,otros,mecanica
otro,lima,6000.0,2013,camioneta,mecanica
gasolina,lima,16000.0,2015,camioneta,mecanica
otro,lima,21000.0,2019,camioneta,mecanica
otro,provincia,9300.0,2018,otros,mecanica
otro,lima,13000.0,2023,camioneta,secuencial
gasolina,lima,10000.0,2010,otros,mecanica
gasolina,lima,9100.0,2014,otros,automatica
gasolina,lima,14000.0,2015,camioneta,automatica
otro,lima,9500.0,2019,camioneta,mecanica
gasolina,lima,16000.0,2016,otros,mecanica
gasolina,lima,12000.0,2015,camioneta,secuencial
otro,lima,5500.0,2012,otros,automatica
gasolina,lima,36800.0,2023,camioneta,automatica
gasolina,lima,5000.0,2012,otros,automatica
gasolina,lima,15999.0,2017,camioneta,secuencial
gasolina,lima,54000.0,2024,camioneta,automatica
otro,lima,15500.0,2023,camioneta,automatica
gasolina,lima,20900.0,2018,camioneta,automatica
gasolina,lima,40000.0,2018,camioneta,secuencial
gasolina,lima,18500.0,2023,camioneta,secuencial
gasolina,lima,23500.0,2018,otros,automatica
gasolina,lima,16000.0,2016,otros,secuencial
otro,lima,16000.0,2024,otros,mecanica
gasolina,lima,10000.0,2017,otros,mecanica
gasolina,lima,6000.0,2006,otros,secuencial
otro,lima,14000.0,2026,otros,mecanica
gasolina,lima,16500.0,2017,otros,secuencial
gasolina,provincia,11000.0,2022,otros,mecanica
gasolina,lima,12500.0,2025,camioneta,mecanica
gasolina,lima,36900.0,2023,camioneta,automatica
gasolina,provincia,19500.0,2024,camioneta,mecanica
gasolina,provincia,12500.0,2013,camioneta,secuencial
otro,provincia,28000.0,2022,otros,mecanica
otro,lima,10000.0,2008,camioneta,secuencial
gasolina,lima,14500.0,2018,otros,secuencial
gasolina,lima,15200.0,2018,camioneta,automatica
gasolina,lima,22500.0,2022,camioneta,secuencial
gasolina,lima,20500.0,2018,otros,secuencial
otro,provincia,38500.0,2026,otros,mecanica
otro,provincia,30000.0,2019,otros,mecanica
otro,lima,3200.0,1996,otros,mecanica
gasolina,lima,44990.0,2026,camioneta,automatica
gasolina,lima,17000.0,2013,camioneta,mecanica
otro,lima,11300.0,2016,otros,mecanica
gasolina,lima,15000.0,2026,camioneta,automatica
gasolina,lima,15400.0,2021,camioneta,secuencial
otro,provincia,3000.0,1992,otros,automatica
otro,provincia,12200.0,2019,otros,mecanica
gasolina,lima,5500.0,1998,otros,mecanica
gasolina,lima,18000.0,2019,camioneta,secuencial
otro,lima,15000.0,2025,camioneta,mecanica
gasolina,lima,16500.0,2023,camioneta,automatica
otro,lima,14800.0,2022,camioneta,automatica
gasolina,lima,16000.0,2014,camioneta,secuencial
gasolina,lima,1500.0,2003,otros,automatica
gasolina,lima,17500.0,2020,camioneta,automatica
gasolina,lima,50000.0,2021,otros,automatica
otro,provincia,15400.0,2022,otros,automatica
gasolina,lima,12500.0,2015,otros,secuencial
gasolina,lima,10500.0,2026,camioneta,secuencial
gasolina,lima,11000.0,2015,otros,automatica
gasolina,lima,10000.0,2018,camioneta,secuencial
gasolina,lima,18500.0,2024,camioneta,automatica
gasolina,provincia,13700.0,2016,otros,automatica
otro,lima,15000.0,2020,camioneta,secuencial
